case_id,teacher_success,teacher_hit_round,teacher_budget_used,teacher_teacher_match_rate,teacher_termination_reason,current_success,current_hit_round,current_budget_used,current_teacher_match_rate,current_termination_reason,mixed_success,mixed_hit_round,mixed_budget_used,mixed_teacher_match_rate,mixed_termination_reason,panel,teacher_win,current_win,mixed_win,common_wins,mixed_only_wins,teacher_only_wins,current_only_wins,teacher_mixed_common_wins,teacher_current_common_wins,row_type,teacher_win_rate,current_win_rate,mixed_win_rate,mixed_better_than_current_cases,current_better_than_mixed_cases
val:scenario81:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario82:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario83:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario84:part0,0.0,,60.0,1.0,budget_exhausted,0.0,,60.0,0.5,budget_exhausted,0.0,,60.0,0.8,budget_exhausted,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario85:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario86:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario87:part0,1.0,6.0,18.0,1.0,source_hit,1.0,7.0,21.0,0.7142857142857143,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario88:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,0.75,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario89:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario90:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario91:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario92:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario93:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,0.8333333333333334,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario94:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario95:part0,0.0,,60.0,1.0,budget_exhausted,0.0,,60.0,0.65,budget_exhausted,0.0,,60.0,1.0,budget_exhausted,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario96:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario97:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario98:part0,0.0,,1.0,1.0,teacher_no_action,0.0,,1.0,1.0,teacher_no_action,0.0,,1.0,1.0,teacher_no_action,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario99:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario100:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario101:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario102:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario103:part0,1.0,8.0,24.0,1.0,source_hit,1.0,7.0,21.0,0.1428571428571428,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario104:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario105:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario106:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,0.6666666666666666,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario107:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario108:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario109:part0,1.0,10.0,30.0,1.0,source_hit,1.0,11.0,33.0,0.5454545454545454,source_hit,1.0,10.0,30.0,0.9,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario110:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario111:part0,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,0.7777777777777778,source_hit,1.0,9.0,27.0,0.8888888888888888,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario112:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario113:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario114:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario115:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario116:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario117:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario118:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario119:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario120:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario121:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario122:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario123:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario124:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario125:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario126:part0,1.0,5.0,15.0,1.0,source_hit,1.0,7.0,21.0,0.5714285714285714,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario127:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario128:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario129:part0,0.0,,60.0,1.0,budget_exhausted,0.0,,60.0,0.8,budget_exhausted,0.0,,60.0,0.9,budget_exhausted,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario130:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,0.8,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario131:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario132:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario133:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario134:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario135:part0,1.0,17.0,51.0,1.0,source_hit,1.0,17.0,51.0,1.0,source_hit,1.0,17.0,51.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario136:part0,1.0,5.0,15.0,1.0,source_hit,1.0,6.0,18.0,0.6666666666666666,source_hit,1.0,9.0,27.0,0.7777777777777778,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario137:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario138:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario139:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario140:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario141:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario142:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario143:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario144:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario145:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario146:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario147:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario148:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario149:part0,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario150:part0,1.0,8.0,24.0,1.0,source_hit,1.0,7.0,21.0,0.8571428571428571,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario151:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,0.8,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario152:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario153:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario154:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario155:part0,0.0,,1.0,1.0,teacher_no_action,0.0,,1.0,1.0,teacher_no_action,0.0,,1.0,1.0,teacher_no_action,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario156:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario157:part0,1.0,18.0,54.0,1.0,source_hit,1.0,18.0,54.0,0.7777777777777778,source_hit,1.0,18.0,54.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario158:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario159:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario160:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario161:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario162:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario163:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario164:part0,0.0,,3.0,1.0,teacher_no_action,0.0,,3.0,1.0,teacher_no_action,0.0,,3.0,1.0,teacher_no_action,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario165:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario166:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario167:part0,0.0,,60.0,1.0,budget_exhausted,0.0,,60.0,0.55,budget_exhausted,0.0,,60.0,0.85,budget_exhausted,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario168:part0,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario169:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,0.8571428571428571,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario170:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario171:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario172:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario173:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario174:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,0.8571428571428571,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario175:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario176:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario177:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario178:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario179:part0,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,0.7777777777777778,source_hit,1.0,9.0,27.0,0.8888888888888888,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario180:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario181:part0,1.0,2.0,5.0,1.0,source_hit,1.0,2.0,5.0,1.0,source_hit,1.0,2.0,5.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario182:part0,0.0,,60.0,1.0,budget_exhausted,0.0,,60.0,0.5,budget_exhausted,0.0,,60.0,0.9,budget_exhausted,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario183:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario184:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario185:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario186:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario187:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario188:part0,1.0,11.0,33.0,1.0,source_hit,1.0,12.0,36.0,0.6666666666666666,source_hit,1.0,12.0,36.0,0.8333333333333334,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario189:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario190:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario191:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario192:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario193:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario194:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario195:part0,1.0,14.0,42.0,1.0,source_hit,1.0,11.0,33.0,0.6363636363636364,source_hit,1.0,14.0,42.0,0.9285714285714286,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario196:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,0.8333333333333334,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario197:part0,0.0,,60.0,1.0,budget_exhausted,0.0,,60.0,1.0,budget_exhausted,0.0,,60.0,1.0,budget_exhausted,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario198:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario199:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario200:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario201:part0,1.0,10.0,30.0,1.0,source_hit,1.0,10.0,30.0,1.0,source_hit,1.0,10.0,30.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario202:part0,0.0,,60.0,1.0,budget_exhausted,0.0,,60.0,0.7,budget_exhausted,0.0,,60.0,1.0,budget_exhausted,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario203:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario204:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario205:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
